Billing_Account_Id,Region_Name,Exchange_Name,Zone
100008245879,NTR - 1,EXH0570,NORTH
100008466137,RTR,EXH0629,NORTH
100008565728,SLTR,EXH0514,CENTRAL
100007101667,HTR,EXH0562,NORTH
100006207144,ITR,EXH0414,NORTH
100007818825,KTR - 2,EXH0011,SOUTH
2106950659,LTR - NORTH,EXH0377,CENTRAL
100008707311,LTR - SOUTH,EXH0387,CENTRAL
100007973282,QTR,EXH0420,SOUTH
100002486360,FTR,EXH0510,CENTRAL
100007632028,ITR,EXH0412,NORTH
100008451650,KTR - 3,EXH0021,SOUTH
100003803949,RTR,EXH0912,NORTH
100000413947,LTR - SOUTH,EXH0901,CENTRAL
100008422287,ITR,EXH0411,NORTH
1425805167,LTR - SOUTH,EXH0403,CENTRAL
100003002238,NTR - 1,EXH0567,NORTH
100007936879,LTR - SOUTH,EXH0397,CENTRAL
100000154580,NTR - 2,EXH0496,NORTH
100008725310,LTR - SOUTH,EXH0387,CENTRAL
100007390410,KTR - 1,EXH0003,SOUTH
100008635823,MTR,EXH0543,CENTRAL
100008414056,KTR - 1,EXH0012,SOUTH
100008509198,MTR,EXH0453,CENTRAL
100001782129,MTR,EXH0451,CENTRAL
100008457717,KTR - 2,EXH0016,SOUTH
100006510195,NTR - 1,EXH0478,NORTH
100008439147,NTR - 2,EXH0424,NORTH
100008472403,NTR - 1,EXH0425,NORTH
100005387059,SLTR,EXH0517B,CENTRAL
100008938099,ITR,EXH0410,NORTH
100008548980,LTR - SOUTH,EXH0395,CENTRAL
100007003433,GTR,EXH0483,CENTRAL
100008383426,MTR,EXH0451,CENTRAL
100006999550,NTR - 1,EXH0642,NORTH
100004233934,MTR,EXH0897,CENTRAL
100008371937,FTR,EXH0457,CENTRAL
100008728544,MTR,EXH0543,CENTRAL
1995617244,HTR,EXH0884,NORTH
100008843927,LTR - SOUTH,EXH0398,CENTRAL
100008713293,NTR - 1,EXH0426,NORTH
100008489447,FTR,EXH0456,CENTRAL
100005562808,FTR,EXH0464,CENTRAL
100006671398,ITR,EXH0819,NORTH
100007631166,MTR,EXH0873,CENTRAL
1992334487,HTR,EXH0468,NORTH
100004854802,STR,EXH0560A,SOUTH
2107265793,SLTR,EXH0517B,CENTRAL
100008951720,ITR,EXH0410,NORTH
100006945280,MTR,EXH0873,CENTRAL
100008723289,ITR,EXH0417,NORTH
100008140721,LTR - NORTH,EXH0374,CENTRAL
100008725854,GTR,EXH0516,CENTRAL
100008263454,KTR - 3,EXH0021,SOUTH
100008777926,LTR - NORTH,EXH0374,CENTRAL
100008566540,MTR,EXH0897,CENTRAL
100000813742,LTR - SOUTH,EXH0394,CENTRAL
100006133341,SLTR,EXH0517D,CENTRAL
100007284944,NTR - 1,EXH0572,NORTH
100008678331,KTR - 1,EXH0012,SOUTH
100002333756,LTR - SOUTH,EXH0389,CENTRAL
100008908395,ITR,EXH0410,NORTH
100008195017,LTR - NORTH,EXH0372,CENTRAL
100007446866,NTR - 1,EXH0565,NORTH
100008393548,HYTR,EXH0636,SOUTH
100008213109,SLTR,EXH0888,CENTRAL
100008703022,FTR,EXH0461,CENTRAL
100004468383,GTR,EXH0500,CENTRAL
100003417310,STR,EXH0604,SOUTH
100008848437,GTR,EXH0442,CENTRAL
100005151266,LTR - SOUTH,EXH0398,CENTRAL
100007749615,FTR,EXH0510,CENTRAL
100004827802,MTR,EXH0451,CENTRAL
100008458380,ITR,EXH0417,NORTH
100004614886,GTR,EXH0526Q,CENTRAL
100006556269,ITR,EXH0819,NORTH
100008510589,KTR - 1,EXH0012,SOUTH
100008040206,LTR - SOUTH,EXH0395,CENTRAL
100007734582,MTR,EXH0546,CENTRAL
100001171690,HTR,EXH0649,NORTH
100009014093,KTR - 1,EXH0002,SOUTH
100007735598,MTR,EXH0454,CENTRAL
2107156771,HYTR,EXH0553,SOUTH
2101622428,LTR - SOUTH,EXH0370,CENTRAL
100000928078,NTR - 2,EXH0467,NORTH
100008804916,LTR - NORTH,EXH0376,CENTRAL
L1543584108,RTR,EXH0654,NORTH
100005897285,LTR - NORTH,EXH0382,CENTRAL
100005467340,LTR - SOUTH,EXH0397,CENTRAL
100000918322,MTR,EXH0546,CENTRAL
100006218794,CTR,EXH0448,CENTRAL
100008343229,GTR,EXH0516,CENTRAL
100008779217,LTR - SOUTH,EXH0901,CENTRAL
100008630452,MTR,EXH0587,CENTRAL
100008508225,KTR - 2,EXH0020,SOUTH
100006636824,QTR,EXH0419,SOUTH
2105894701,KTR - 3,EXH0021,SOUTH
100007765025,FTR,EXH0536,CENTRAL
100008422327,KTR - 2,EXH0020,SOUTH
1533531901,SLTR,EXH0443,CENTRAL
100008462303,ITR,EXH0410,NORTH
100007921592,KTR - 3,EXH0021,SOUTH
100008655007,LTR - NORTH,EXH0374,CENTRAL
100006099593,NTR - 1,EXH0625,NORTH
100008163283,NTR - 1,EXH0572,NORTH
100006523174,CTR,EXH0530,CENTRAL
100007384685,KTR - 1,EXH0009,SOUTH
100004947703,ITR,EXH0410,NORTH
100008601333,GTR,EXH0526K,CENTRAL
100008582912,SLTR,EXH0501,CENTRAL
100008403245,NTR - 1,EXH0659,NORTH
100008677199,GTR,EXH0440,CENTRAL
100008494688,MTR,EXH0540,CENTRAL
100008013773,FTR,EXH0509,CENTRAL
100006688811,NTR - 1,EXH0565,NORTH
100007778108,KTR - 1,EXH0038,SOUTH
100008619619,QTR,EXH0573,SOUTH
100007858156,HTR,EXH0469,NORTH
100006953207,SLTR,EXH0517B,CENTRAL
100008290098,RTR,EXH0518,NORTH
100008673347,QTR,EXH0421,SOUTH
100009018851,KTR - 1,EXH0001,SOUTH
100008419232,LTR - NORTH,EXH0401,CENTRAL
100008318399,FTR,EXH0493,CENTRAL
2106230591,LTR - SOUTH,EXH0404,CENTRAL
100007759352,LTR - NORTH,EXH0402,CENTRAL
2107459815,LTR - NORTH,EXH0401,CENTRAL
100005155014,ITR,EXH0866,NORTH
100000762528,SLTR,EXH0445,CENTRAL
100008639098,GTR,EXH0846,CENTRAL
100006108935,KTR - 1,EXH0001,SOUTH
100008598033,CTR,EXH0533,CENTRAL
100008698204,HYTR,EXH0839,SOUTH
100007329423,ITR,EXH0412,NORTH
100004498276,NTR - 1,EXH0566,NORTH
100008775367,SLTR,EXH0443,CENTRAL
100008557653,LTR - NORTH,EXH0383,CENTRAL
100008615603,NTR - 2,EXH0624,NORTH
100004205914,KTR - 3,EXH0502,SOUTH
100003030415,QTR,EXH0421,SOUTH
1946792486,NTR - 1,EXH0625,NORTH
100006806969,NTR - 1,EXH0868,NORTH
100003297250,RTR,EXH0653,NORTH
100004622665,QTR,EXH0816,SOUTH
100008201091,LTR - NORTH,EXH0383,CENTRAL
100008052280,RTR,EXH0561,NORTH
100008402642,RTR,EXH0908,NORTH
100005381039,QTR,EXH0524,SOUTH
100008170887,KTR - 2,EXH0015,SOUTH
100007633943,NTR - 2,EXH0624,NORTH
100007530678,FTR,EXH0504,CENTRAL
100007979841,LTR - NORTH,EXH0382,CENTRAL
100005116521,MTR,EXH0873,CENTRAL
1214921732,KTR - 2,EXH0015,SOUTH
100008063465,STR,EXH0431A,SOUTH
100008713514,HYTR,EXH0838,SOUTH
100003569970,CTR,EXH0429,CENTRAL
100008435675,CTR,EXH0531,CENTRAL
1512851167,ITR,EXH0411,NORTH
100003097672,ITR,EXH0819,NORTH
100008607223,GTR,EXH0442,CENTRAL
100006478821,LTR - NORTH,EXH0374,CENTRAL
100007170835,NTR - 1,EXH0572,NORTH
100008796748,NTR - 1,EXH0572,NORTH
100007097873,LTR - SOUTH,EXH0395,CENTRAL
100008576855,RTR,EXH0629,NORTH
100007446848,NTR - 2,EXH0424,NORTH
100006159796,MTR,EXH0542,CENTRAL
100001821770,NTR - 1,EXH0572,NORTH
100008819598,SLTR,EXH0445,CENTRAL
100005491204,MTR,EXH0899,CENTRAL
100008513825,FTR,EXH0510,CENTRAL
2100607291,KTR - 2,EXH0016,SOUTH
100008831612,NTR - 1,EXH0565,NORTH
100006335974,LTR - SOUTH,EXH0397,CENTRAL
100007442930,FTR,EXH0507,CENTRAL
2103212124,ITR,EXH0415,NORTH
100008584666,SLTR,EXH0875,CENTRAL
100008558461,MTR,EXH0455,CENTRAL
100008360631,NTR - 1,EXH0566,NORTH
100008487056,KTR - 3,EXH0021,SOUTH
100008598102,GTR,EXH0526R,CENTRAL
100006816288,LTR - SOUTH,EXH0404,CENTRAL
100004334105,FTR,EXH0457,CENTRAL
100000843446,ITR,EXH0410,NORTH
2105967084,CTR,EXH0596,CENTRAL
100008795010,FTR,EXH0456,CENTRAL
100006988549,NTR - 2,EXH0571,NORTH
100008519437,KTR - 2,EXH0602,SOUTH
100007470746,SLTR,EXH0875,CENTRAL
100008227986,HYTR,EXH0828,SOUTH
100008719103,LTR - NORTH,EXH0376,CENTRAL
100008354568,FTR,EXH0465,CENTRAL
100008679148,LTR - NORTH,EXH0402,CENTRAL
100007368738,QTR,EXH0419,SOUTH
100003200987,ITR,EXH0855,NORTH
100008713807,LTR - NORTH,EXH0402,CENTRAL
100005104597,KTR - 1,EXH0012,SOUTH
100002551692,RTR,EXH0606,NORTH
100004758788,LTR - SOUTH,EXH0387,CENTRAL
100008228589,KTR - 3,EXH0023,SOUTH
100006081433,NTR - 1,EXH0565,NORTH
1572701878,RTR,EXH0518,NORTH
1673450289,MTR,EXH0898,CENTRAL
1214592423,KTR - 2,EXH0019,SOUTH
1554211844,GTR,EXH0442,CENTRAL
100006301860,NTR - 1,EXH0425,NORTH
100001129897,KTR - 2,EXH0015,SOUTH
L1412625525,FTR,EXH0456,CENTRAL
100008631226,KTR - 3,EXH0017,SOUTH
100007367210,NTR - 2,EXH0423,NORTH
100008649341,LTR - SOUTH,EXH0388,CENTRAL
2101313106,SLTR,EXH0489,CENTRAL
100008193272,FTR,EXH0510,CENTRAL
100008243569,CTR,EXH0449,CENTRAL
100000186057,ITR,EXH0850,NORTH
1215881274,KTR - 1,EXH0002,SOUTH
2106584509,NTR - 2,EXH0424,NORTH
1553865099,GTR,EXH0482,CENTRAL
100007500661,MTR,EXH0873,CENTRAL
100008487482,KTR - 2,EXH0020,SOUTH
100008257883,SLTR,EXH0445,CENTRAL
100008568181,FTR,EXH0508,CENTRAL
100008579893,NTR - 2,EXH0495,NORTH
100008495669,NTR - 1,EXH0565,NORTH
100008516904,STR,EXH0618,SOUTH
100004348333,MTR,EXH0899,CENTRAL
100006848555,QTR,EXH0419,SOUTH
100008429465,STR,EXH0432,SOUTH
100001910277,RTR,EXH0911,NORTH
100008523808,NTR - 1,EXH0425,NORTH
100008592952,ITR,EXH0858,NORTH
100004148909,FTR,EXH0457,CENTRAL
100006063103,ITR,EXH0858,NORTH
100007312210,STR,EXH0556,SOUTH
100002619536,HTR,EXH0562,NORTH
100007758402,STR,EXH0433,SOUTH
100008583580,KTR - 1,EXH0001,SOUTH
100007517505,SLTR,EXH0888,CENTRAL
100008466189,KTR - 2,EXH0018,SOUTH
100004770400,GTR,EXH0526K,CENTRAL
100008159977,STR,EXH0431B,SOUTH
100007706252,QTR,EXH0421,SOUTH
2101300229,CTR,EXH0596,CENTRAL
100006445756,KTR - 1,EXH0001,SOUTH
100007747867,NTR - 1,EXH0426,NORTH
100006249360,STR,EXH0557,SOUTH
100005116402,KTR - 2,EXH0018,SOUTH
100005390143,LTR - NORTH,EXH0376,CENTRAL
100006084433,CTR,EXH0530,CENTRAL
1553885571,GTR,EXH0488,CENTRAL
1685572263,MTR,EXH0537,CENTRAL
2101867447,NTR - 2,EXH0624,NORTH
100008169087,GTR,EXH0526K,CENTRAL
100006600679,CTR,EXH0593,CENTRAL
100004130230,MTR,EXH0542,CENTRAL
100008111697,LTR - SOUTH,EXH0393,CENTRAL
100008561189,MTR,EXH0603,CENTRAL
100008807501,LTR - SOUTH,EXH0389,CENTRAL
1812830886,QTR,EXH0419,SOUTH
100005225610,SLTR,EXH0447,CENTRAL
100002736719,HYTR,EXH0826,SOUTH
100008517282,HTR,EXH0562,NORTH
100004987666,KTR - 3,EXH0017,SOUTH
100008468323,FTR,EXH0507,CENTRAL
100005676742,NTR - 2,EXH0637,NORTH
100008649808,KTR - 2,EXH0015,SOUTH
100006059642,FTR,EXH0507,CENTRAL
100008035189,SLTR,EXH0501,CENTRAL
100008552297,SLTR,EXH0443,CENTRAL
100006601515,KTR - 3,EXH0030,SOUTH
100008528797,MTR,EXH0540,CENTRAL
100006057295,KTR - 3,EXH0024,SOUTH
100008692407,HYTR,EXH0554,SOUTH
100005778719,LTR - NORTH,EXH0384,CENTRAL
100006861104,LTR - SOUTH,EXH0398,CENTRAL
100005745617,KTR - 2,EXH0015,SOUTH
100007968034,MTR,EXH0899,CENTRAL
100008500266,ITR,EXH0410,NORTH
100008699474,SLTR,EXH0447,CENTRAL
100007336595,HYTR,EXH0473,SOUTH
100008536606,HYTR,EXH0839,SOUTH
100008824997,LTR - NORTH,EXH0379,CENTRAL
100008633955,SLTR,EXH0443,CENTRAL
100008563979,RTR,EXH0653,NORTH
100007897822,KTR - 3,EXH0030,SOUTH
2106776056,KTR - 1,EXH0009,SOUTH
100008617559,KTR - 1,EXH0008,SOUTH
100007668643,KTR - 1,EXH0003,SOUTH
100005490381,ITR,EXH0412,NORTH
100008591380,KTR - 3,EXH0502,SOUTH
100008016895,SLTR,EXH0444,CENTRAL
100006332746,LTR - NORTH,EXH0405,CENTRAL
100007347369,GTR,EXH0526R,CENTRAL
100008018580,LTR - SOUTH,EXH0398,CENTRAL
100008446262,SLTR,EXH0445,CENTRAL
100009022835,LTR - NORTH,EXH0382,CENTRAL
100008649405,GTR,EXH0516,CENTRAL
100007649063,GTR,EXH0481,CENTRAL
100008372151,CTR,EXH0529,CENTRAL
100008592321,GTR,EXH0845,CENTRAL
100003081638,SLTR,EXH0447,CENTRAL
100004506408,LTR - SOUTH,EXH0388,CENTRAL
100008157586,LTR - NORTH,EXH0378,CENTRAL
100007255644,KTR - 3,EXH0021,SOUTH
100008510655,NTR - 2,EXH0467,NORTH
100008725880,HYTR,EXH0660,SOUTH
100008707846,FTR,EXH0461,CENTRAL
100005527431,NTR - 2,EXH0563,NORTH
100008370358,CTR,EXH0533,CENTRAL
100008757858,HYTR,EXH0554,SOUTH
100009019144,MTR,EXH0541,CENTRAL
100007002446,FTR,EXH0506,CENTRAL
100004584574,LTR - NORTH,EXH0401,CENTRAL
2107228513,GTR,EXH0440,CENTRAL
100008774716,LTR - NORTH,EXH0371,CENTRAL
100006802286,LTR - SOUTH,EXH0403,CENTRAL
100008133324,MTR,EXH0537,CENTRAL
100008131355,MTR,EXH0439,CENTRAL
100008608705,LTR - NORTH,EXH0377,CENTRAL
1216652187,KTR - 3,EXH0022,SOUTH
100006954858,MTR,EXH0873,CENTRAL
100008528588,KTR - 2,EXH0018,SOUTH
2107406737,KTR - 2,EXH0015,SOUTH
100008385341,STR,EXH0560,SOUTH
100006584126,RTR,EXH0521,NORTH
100005898608,NTR - 1,EXH0479,NORTH
100008098074,RTR,EXH0617,NORTH
100007782852,NTR - 1,EXH0566,NORTH
100007713803,ITR,EXH0633,NORTH
100008023535,MTR,EXH0897,CENTRAL
1418862044,FTR,EXH0461,CENTRAL
100005815150,FTR,EXH0508,CENTRAL
100008385515,KTR - 3,EXH0024,SOUTH
100008996881,KTR - 3,EXH0021,SOUTH
100008003189,LTR - NORTH,EXH0382,CENTRAL
100004606418,LTR - NORTH,EXH0374,CENTRAL
100008804885,ITR,EXH0627,NORTH
100007828680,MTR,EXH0587,CENTRAL
100006934507,SLTR,EXH0890,CENTRAL
100008149477,FTR,EXH0456,CENTRAL
1946730333,NTR - 1,EXH0625,NORTH
100008824416,SLTR,EXH0492,CENTRAL
100008787649,CTR,EXH0586,CENTRAL
100008821574,KTR - 3,EXH0021,SOUTH
100008400527,ITR,EXH0866,NORTH
100008673182,LTR - NORTH,EXH0384,CENTRAL
100002334606,LTR - NORTH,EXH0382,CENTRAL
100006556469,ITR,EXH0858,NORTH
100004265829,NTR - 1,EXH0426,NORTH
100003430569,ITR,EXH0410,NORTH
100008161366,RTR,EXH0527,NORTH
100008753543,STR,EXH0605,SOUTH
100008298405,ITR,EXH0627,NORTH
100007985585,GTR,EXH0441,CENTRAL
100008031633,RTR,EXH0656,NORTH
100007329688,HTR,EXH0468,NORTH
2100088368,LTR - SOUTH,EXH0471,CENTRAL
100004605456,SLTR,EXH0890,CENTRAL
100007555692,SLTR,EXH0446,CENTRAL
100008770715,STR,EXH0431B,SOUTH
100008666032,KTR - 1,EXH0006,SOUTH
100007558444,NTR - 1,EXH0427,NORTH
100008070670,NTR - 1,EXH0425,NORTH
100007576980,CTR,EXH0589,CENTRAL
100008656394,RTR,EXH0617,NORTH
100001118151,LTR - SOUTH,EXH0397,CENTRAL
100008709266,LTR - NORTH,EXH0382,CENTRAL
100004008328,MTR,EXH0453,CENTRAL
100004948071,KTR - 2,EXH0020,SOUTH
100008697439,FTR,EXH0466,CENTRAL
100008636073,RTR,EXH0486,NORTH
100008504440,NTR - 1,EXH0570,NORTH
100004662504,GTR,EXH0442,CENTRAL
100007238680,HTR,EXH0564,NORTH
100006265837,CTR,EXH0430,CENTRAL
100008631531,MTR,EXH0546,CENTRAL
100006848060,LTR - NORTH,EXH0382,CENTRAL
100002635754,FTR,EXH0456,CENTRAL
100008015148,CTR,EXH0449,CENTRAL
1715631552,STR,EXH0432,SOUTH
100007409624,SLTR,EXH0875,CENTRAL
100008797129,SLTR,EXH0891,CENTRAL
100007080623,CTR,EXH0449,CENTRAL
100003945297,HYTR,EXH0827,SOUTH
100007557562,MTR,EXH0455,CENTRAL
100006763231,NTR - 2,EXH0423,NORTH
100007377736,MTR,EXH0455,CENTRAL
100007668195,LTR - SOUTH,EXH0398,CENTRAL
100008314511,KTR - 3,EXH0017,SOUTH
100008874759,CTR,EXH0883,CENTRAL
100006708955,QTR,EXH0524,SOUTH
100008198395,NTR - 1,EXH0479,NORTH
100002842882,LTR - NORTH,EXH0374,CENTRAL
100007872628,MTR,EXH0452,CENTRAL
L2104448424,CTR,EXH0429,CENTRAL
100006876404,KTR - 3,EXH0021,SOUTH
100006435413,FTR,EXH0461,CENTRAL
1533514891,SLTR,EXH0443,CENTRAL
100008721813,FTR,EXH0461,CENTRAL
100008637131,ITR,EXH0410,NORTH
100001851201,MTR,EXH0451,CENTRAL
100008271891,LTR - SOUTH,EXH0403,CENTRAL
100008135639,MTR,EXH0494,CENTRAL
100000805480,LTR - NORTH,EXH0376,CENTRAL
100007895868,NTR - 1,EXH0479,NORTH
100008745844,KTR - 1,EXH0028,SOUTH
100006705051,GTR,EXH0516,CENTRAL
100003972247,RTR,EXH0521,NORTH
100006379015,RTR,EXH0527,NORTH
100008973432,MTR,EXH0439,CENTRAL
100007086509,NTR - 2,EXH0424,NORTH
100009036991,KTR - 2,EXH0015,SOUTH
100008652593,ITR,EXH0866,NORTH
100008007224,CTR,EXH0429,CENTRAL
100004917974,HTR,EXH0564,NORTH
100005561987,NTR - 2,EXH0424,NORTH
100008551031,LTR - NORTH,EXH0377,CENTRAL
100008594232,LTR - NORTH,EXH0405,CENTRAL
100006738088,ITR,EXH0410,NORTH
100006617199,NTR - 2,EXH0643,NORTH
100006208656,NTR - 1,EXH0427,NORTH
100008462346,GTR,EXH0526W,CENTRAL
100008535492,NTR - 1,EXH0570,NORTH
100008626967,ITR,EXH0819,NORTH
100008479974,ITR,EXH0819,NORTH
100007899639,STR,EXH0431,SOUTH
100007630883,ITR,EXH0417,NORTH
100008492661,SLTR,EXH0517A,CENTRAL
100007872844,ITR,EXH0866,NORTH
1515681357,ITR,EXH0633,NORTH
100004296217,KTR - 2,EXH0016,SOUTH
100000639502,KTR - 1,EXH0014,SOUTH
100008587480,SLTR,EXH0447,CENTRAL
100008861545,NTR - 2,EXH0424,NORTH
100008593037,LTR - SOUTH,EXH0398,CENTRAL
100006900993,SLTR,EXH0447,CENTRAL
100008453442,ITR,EXH0415,NORTH
100004154879,LTR - SOUTH,EXH0901,CENTRAL
100008404766,NTR - 1,EXH0625,NORTH
100003074102,RTR,EXH0653,NORTH
1216975595,KTR - 3,EXH0024,SOUTH
2102090348,STR,EXH0558,SOUTH
1214919150,KTR - 2,EXH0015,SOUTH
100007995843,FTR,EXH0510,CENTRAL
100007623776,ITR,EXH0858,NORTH
100006264679,FTR,EXH0536,CENTRAL
100006777193,ITR,EXH0858,NORTH
100003534336,LTR - NORTH,EXH0376,CENTRAL
100006926130,NTR - 2,EXH0571A,NORTH
100008336080,SLTR,EXH0891,CENTRAL
100008780840,LTR - NORTH,EXH0371,CENTRAL
100008910193,KTR - 2,EXH0020,SOUTH
1216614298,KTR - 3,EXH0021,SOUTH
100008503546,LTR - NORTH,EXH0374,CENTRAL
100005955405,HTR,EXH0564,NORTH
100005838541,QTR,EXH0421,SOUTH
100008204358,RTR,EXH0630,NORTH
1554234656,GTR,EXH0442,CENTRAL
100000814266,LTR - NORTH,EXH0372,CENTRAL
100005128129,NTR - 1,EXH0566,NORTH
100005106879,SLTR,EXH0447,CENTRAL
100008154960,KTR - 2,EXH0020,SOUTH
100007295717,RTR,EXH0630,NORTH
100008515183,LTR - SOUTH,EXH0398,CENTRAL
100008556678,GTR,EXH0526Q,CENTRAL
1483740246,FTR,EXH0464,CENTRAL
100004787219,QTR,EXH0522,SOUTH
100008478371,ITR,EXH0855,NORTH
L1572611784,RTR,EXH0518,NORTH
100000382737,MTR,EXH0587,CENTRAL
100008698567,HYTR,EXH0472,SOUTH
100003693134,SLTR,EXH0489,CENTRAL
100002469152,NTR - 2,EXH0829,NORTH
100007127978,ITR,EXH0633,NORTH
100001305581,KTR - 1,EXH0001,SOUTH
100008329589,STR,EXH0599A,SOUTH
100008416019,CTR,EXH0533,CENTRAL
100008551525,HYTR,EXH0487,SOUTH
100007790025,NTR - 1,EXH0567,NORTH
100006507537,GTR,EXH0441,CENTRAL
100008578817,FTR,EXH0456,CENTRAL
100007224389,RTR,EXH0629,NORTH
100008501813,CTR,EXH0529,CENTRAL
100008715266,HYTR,EXH0826,SOUTH
100008310179,KTR - 1,EXH0006,SOUTH
100006778051,HYTR,EXH0553,SOUTH
100008609134,MTR,EXH0542,CENTRAL
100005764776,LTR - SOUTH,EXH0398,CENTRAL
100008411692,QTR,EXH0419,SOUTH
100007840705,NTR - 1,EXH0566,NORTH
100007199930,ITR,EXH0413,NORTH
100008960671,SLTR,EXH0444,CENTRAL
100008689968,ITR,EXH0418,NORTH
100006715544,QTR,EXH0419,SOUTH
100008675952,LTR - NORTH,EXH0377,CENTRAL
100008762461,HYTR,EXH0554,SOUTH
100008408572,LTR - NORTH,EXH0405,CENTRAL
100008668040,KTR - 3,EXH0025,SOUTH
100006686244,KTR - 1,EXH0001,SOUTH
100008614221,ITR,EXH0411,NORTH
100007778874,ITR,EXH0866,NORTH
L1425841717,LTR - SOUTH,EXH0404,CENTRAL
100008447329,SLTR,EXH0445,CENTRAL
100008195636,NTR - 1,EXH0642,NORTH
100008441597,FTR,EXH0509,CENTRAL
1216946462,KTR - 3,EXH0024,SOUTH
100004960513,LTR - NORTH,EXH0371,CENTRAL
100007774179,GTR,EXH0481,CENTRAL
100008262344,GTR,EXH0481,CENTRAL
100007943519,LTR - SOUTH,EXH0404,CENTRAL
100008310996,NTR - 2,EXH0424,NORTH
100005386155,ITR,EXH0418,NORTH
100007204363,LTR - SOUTH,EXH0396,CENTRAL
100007130163,HYTR,EXH0844,SOUTH
100008450063,ITR,EXH0410,NORTH
100006937641,LTR - SOUTH,EXH0395,CENTRAL
100008459666,SLTR,EXH0489,CENTRAL
100007182126,MTR,EXH0897,CENTRAL
100000433488,LTR - SOUTH,EXH0389,CENTRAL
100007243959,KTR - 3,EXH0023,SOUTH
100005882108,CTR,EXH0883,CENTRAL
1426660533,LTR - NORTH,EXH0401,CENTRAL
100008805478,CTR,EXH0591,CENTRAL
100008708794,FTR,EXH0466,CENTRAL
100008526014,KTR - 3,EXH0021,SOUTH
100005651582,LTR - NORTH,EXH0402,CENTRAL
100008667402,ITR,EXH0410,NORTH
100007384211,STR,EXH0618A,SOUTH
100008401050,SLTR,EXH0443,CENTRAL
100008704202,LTR - SOUTH,EXH0395,CENTRAL
100008098474,GTR,EXH0483,CENTRAL
100007522022,NTR - 1,EXH0677,NORTH
100008512219,MTR,EXH0546,CENTRAL
100008570310,HYTR,EXH0477,SOUTH
100008146733,NTR - 2,EXH0637,NORTH
100005010642,GTR,EXH0440,CENTRAL
100005547956,QTR,EXH0420,SOUTH
100001341011,LTR - SOUTH,EXH0370,CENTRAL
100008218851,ITR,EXH0412,NORTH
100008090923,QTR,EXH0419,SOUTH
100008118569,CTR,EXH0591,CENTRAL
2103610248,FTR,EXH0459,CENTRAL
100008163795,STR,EXH0560B,SOUTH
100008284447,FTR,EXH0504,CENTRAL
100005290493,QTR,EXH0421,SOUTH
100002382808,LTR - NORTH,EXH0383,CENTRAL
100008501944,LTR - NORTH,EXH0402,CENTRAL
100003563672,RTR,EXH0655,NORTH
2103274574,GTR,EXH0442,CENTRAL
100008523425,LTR - SOUTH,EXH0397,CENTRAL
100006683916,NTR - 1,EXH0566,NORTH
100005862579,ITR,EXH0412,NORTH
100008711825,CTR,EXH0449,CENTRAL
2103733609,NTR - 1,EXH0572,NORTH
100005047896,LTR - NORTH,EXH0384,CENTRAL
100008580822,HYTR,EXH0472,SOUTH
100007931037,NTR - 2,EXH0637,NORTH
1513313214,RTR,EXH0908,NORTH
100008563680,LTR - NORTH,EXH0401,CENTRAL
100008386905,KTR - 3,EXH0010,SOUTH
100009092924,FTR,EXH0536,CENTRAL
100001164622,MTR,EXH0900,CENTRAL
100007298518,SLTR,EXH0517A,CENTRAL
100008379702,FTR,EXH0466,CENTRAL
100005965887,NTR - 2,EXH0829,NORTH
100006109761,KTR - 3,EXH0033,SOUTH
100007603521,LTR - SOUTH,EXH0386,CENTRAL
1523532631,SLTR,EXH0517C,CENTRAL
100002016263,FTR,EXH0508,CENTRAL
100008655957,LTR - SOUTH,EXH0387,CENTRAL
100006245956,HYTR,EXH0473,SOUTH
1427636707,LTR - NORTH,EXH0383,CENTRAL
100008165386,FTR,EXH0892,CENTRAL
100004538826,KTR - 3,EXH0021,SOUTH
100006786056,LTR - NORTH,EXH0401,CENTRAL
L1442523434,CTR,EXH0530,CENTRAL
100006561002,LTR - NORTH,EXH0382,CENTRAL
100005542396,LTR - NORTH,EXH0402,CENTRAL
100008550525,LTR - NORTH,EXH0401,CENTRAL
100008342690,CTR,EXH0448,CENTRAL
100004906052,KTR - 2,EXH0016,SOUTH
2102311248,GTR,EXH0516,CENTRAL
100008602496,MTR,EXH0545,CENTRAL
100008259332,NTR - 1,EXH0565,NORTH
100008636636,QTR,EXH0421,SOUTH
100008718354,LTR - SOUTH,EXH0398,CENTRAL
2102482011,KTR - 3,EXH0023,SOUTH
L2106154116,FTR,EXH0508,CENTRAL
100006580108,LTR - SOUTH,EXH0895,CENTRAL
100008495041,FTR,EXH0893,CENTRAL
100008701973,GTR,EXH0481,CENTRAL
100007682202,NTR - 1,EXH0567,NORTH
100008174222,QTR,EXH0421,SOUTH
100008637523,HTR,EXH0884,NORTH
100007046777,LTR - SOUTH,EXH0394,CENTRAL
100008764240,KTR - 3,EXH0017,SOUTH
100006242060,HTR,EXH0468,NORTH
100008685625,MTR,EXH0452,CENTRAL
100008681521,LTR - NORTH,EXH0384,CENTRAL
100008730132,LTR - NORTH,EXH0402,CENTRAL
100008587676,FTR,EXH0464,CENTRAL
100002985085,ITR,EXH0852,NORTH
100008070183,LTR - SOUTH,EXH0397,CENTRAL
100005759353,LTR - NORTH,EXH0405,CENTRAL
100006963248,FTR,EXH0456,CENTRAL
